"country","iso3","income","region","pop_dis","rain_exp","pov_1016","SL.TLF.CACT.FE.ZS","HD.HCI.OVRL","SI.POV.GINI","SE.SEC.ENRR","SH.IMM.IDPT","account.t.d.7","LGBT_acc","wbl","ref_idp","EN.ATM.PM25.MC.M3","EG.FEC.RNEW.ZS","wat_qua","WWT.new","waste_rate","waste_managed","BHV.new","FSH.new","EN.ATM.CO2E.PC","forest_loss","agri_value","agri_land","gdp_ghg","gov_effect","cont_corr","lpi_score","water_efficiency_GDP","SG.GEN.PARL.ZS","SH.MED.PHYS.ZS","SH.UHC.SRVS.CV.XD","acc_sani_SDG","acc_water_SDG","rai","rule_law","IT.CEL.SETS.P2","IT.NET.USER.ZS","rapid_trans","displaced","wat_stress_SDG","glob_hunger_index","terror","pop_slums_SDG","heal_01_NDG","habi_01_NDG","habi_02_NDG","infr_02_NDG","food_03_NDG","infr_03_NDG","heal_03_NDG","SH.STA.AIRP.P5","SH.STA.WASH.P5","fao_withdraw_pc","ecos_04_NDG","chloroph_SDG","EG.ELC.ACCS.ZS","reg_qua","ghg_pc","pop_epid","patents","IS.SHP.GCNW.XQ","dai","EG.EGY.PRIM.PP.KD","pop_dis_per","rain_exp_per","pov_1016_per","SL.TLF.CACT.FE.ZS_per","HD.HCI.OVRL_per","SI.POV.GINI_per","SE.SEC.ENRR_per","SH.IMM.IDPT_per","account.t.d.7_per","LGBT_acc_per","wbl_per","ref_idp_per","EN.ATM.PM25.MC.M3_per","EG.FEC.RNEW.ZS_per","wat_qua_per","WWT.new_per","waste_rate_per","waste_managed_per","BHV.new_per","FSH.new_per","EN.ATM.CO2E.PC_per","forest_loss_per","agri_value_per","agri_land_per","gdp_ghg_per","gov_effect_per","cont_corr_per","lpi_score_per","water_efficiency_GDP_per","SG.GEN.PARL.ZS_per","SH.MED.PHYS.ZS_per","SH.UHC.SRVS.CV.XD_per","acc_sani_SDG_per","acc_water_SDG_per","rai_per","rule_law_per","IT.CEL.SETS.P2_per","IT.NET.USER.ZS_per","rapid_trans_per","displaced_per","wat_stress_SDG_per","glob_hunger_index_per","terror_per","pop_slums_SDG_per","heal_01_NDG_per","habi_01_NDG_per","habi_02_NDG_per","infr_02_NDG_per","food_03_NDG_per","infr_03_NDG_per","heal_03_NDG_per","SH.STA.AIRP.P5_per","SH.STA.WASH.P5_per","fao_withdraw_pc_per","ecos_04_NDG_per","chloroph_SDG_per","EG.ELC.ACCS.ZS_per","reg_qua_per","ghg_pc_per","pop_epid_per","patents_per","IS.SHP.GCNW.XQ_per","dai_per","EG.EGY.PRIM.PP.KD_per","Resilience_v2","Inclusion_v2","Sustainability_v2","Efficiency_v2"
"Macao SAR, China","MAC","High income","East Asia & Pacific",0.0016865,NA,NA,64.9000015258789,0.759,NA,101.036689758301,NA,NA,NA,NA,NA,NA,7.0513630489631,NA,NA,1.73422420917932,99.9771858,NA,NA,3.37478216031695,6.77379523654522,NA,NA,NA,1.20436596870422,0.71579372882843,NA,NA,NA,NA,NA,NA,100,NA,1.00907480716705,NA,86.46792571,NA,902.418481530502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.61314010620117,NA,0.01114,10.1418560039241,NA,0,0.657095507447482,0.926666666666667,NA,NA,0.837662337662338,0.827338129496403,NA,0.62992125984252,NA,NA,NA,NA,NA,NA,0.215686274509804,NA,NA,0.121212121212121,0.770491803278688,NA,NA,0.476510067114094,0.517241379310345,NA,NA,NA,0.831168831168831,0.772727272727273,NA,NA,NA,NA,NA,NA,0.815950920245399,NA,0.798701298701299,NA,0.671641791044776,NA,0.0567375886524822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417177914110429,0.896103896103896,NA,0.91588785046729,0.65,NA,0,1,0.63309736859548,0.705610112271418,0.42022832908501,0.702542886218259
"Madagascar","MDG","Low income","Sub-Saharan Africa",2.34179245,21.494327,78.5,83.2900009155273,0.374,NA,34.5955009460449,75,12.3429918289185,3.2,71.9,4.2,22.5422828750867,70.1744159107341,0.5294917,NA,0.425249771921231,16.1528529,46.7,11.8,0.156876973839075,22.6727513802566,NA,86.5250554564372,98183.0159050384,-1.15312123298645,-1.00064504146576,2.35,0.971926711357154,17.8807947019868,0.1812,28,10.50676,54.40398,7.79225782873633,-0.81388133764267,NA,NA,0,368.088987368875,11.4,41.5,0.437879764463132,61.2,1.08,66.76010147,0.008056467,0.007610028,16.544304842,NA,39.84700596,159.6,30.2,530.177104,1.45,2.97,25.9078121185303,-0.73357081413269,-17.9925310169749,26.47145,0.149404188092815,9.1637404435,0.251495242118835,5.36685845365726,0.206666666666667,0.248275862068966,0,0.993506493506494,0.107913669064748,NA,0.0393700787401575,0.143790849673203,0.0289855072463768,0.308724832214765,0.304635761589404,0.6,0.512987012987013,0.836601307189543,0.945578231292517,NA,0.836363636363636,0.0901639344262295,0.232876712328767,0.470588235294118,0.926174496644295,0.0482758620689655,NA,0.166666666666667,0.0503597122302158,0.116883116883117,0.181818181818182,0.174496644295302,0.0136054421768707,0.296052631578947,0.164383561643836,0.00666666666666667,0.0124223602484472,0.0613496932515337,0.00763358778625954,0.246753246753247,NA,NA,0,0.134751773049645,0.47682119205298,0.0285714285714286,0.243589743589744,0.141509433962264,0.383116883116883,0.396103896103896,0.844155844155844,0.646017699115044,0.246575342465753,NA,0.072992700729927,0.204225352112676,0.183098591549296,0.309210526315789,0.154362416107383,0.7,0.0368098159509202,0.253246753246753,0.833333333333333,0.252336448598131,0.075,0.206896551724138,0.0878378378378378,0.370860927152318,0.299057898392734,0.196524129834528,0.485589309867571,0.149571160060358
"Malawi","MWI","Low income","Sub-Saharan Africa",7.11517975,10.274102,70.15,72.5699996948242,0.407,44.7,37.0849113464355,92,21.2052803039551,2.3,80.6,5.7,23.5659214726087,83.649433704296,0.0714257,NA,0.219919058556804,NA,50.7,NA,0.0754487762454906,11.5982690210064,NA,514.673171228673,278682.096745432,-0.728670537471771,-0.744604527950287,2.69,4.64570479377141,22.9166666666667,0.0165,46,26.64354,68.83188,36.4861416702076,-0.380395531654358,47.78113633,NA,0,663.444235173831,17.5,23,0.0304724646248718,65.1,1.085,51.05681114,0.054952209,NA,12.547592851,NA,73.7810467,115,28.3,76.78466045,-0.2,NA,18.02,-0.676754653453827,14.7420657590728,26.7749,0.0232486649890043,NA,0.258931159973145,4.08477835402939,0.0666666666666667,0.641379310344828,0.031496062992126,0.922077922077922,0.223021582733813,0.150943396226415,0.062992125984252,0.470588235294118,0.173913043478261,0.0469798657718121,0.529801324503311,0.4,0.493506493506494,0.92156862745098,0.816326530612245,NA,0.957575757575758,NA,0.417808219178082,NA,0.966442953020134,0.255172413793103,NA,0.45679012345679,0.129496402877698,0.246753246753247,0.292207792207792,0.442953020134228,0.142857142857143,0.480263157894737,0.0136986301369863,0.2,0.111801242236025,0.171779141104294,0.435114503816794,0.454545454545455,0.0431654676258993,NA,0,0.0921985815602837,0.410596026490066,0.342857142857143,0.583333333333333,0.10377358490566,0.253246753246753,0.636363636363636,0.519480519480519,NA,0.493150684931507,NA,0,0.323943661971831,0.197183098591549,0.835526315789474,0.348993288590604,NA,0.0245398773006135,0.272727272727273,0.193333333333333,0.242990654205608,0.0166666666666667,NA,0.108108108108108,0.589403973509934,0.314266823180214,0.277206967588406,0.560615057784466,0.245821128574633
"Malaysia","MYS","Upper middle income","East Asia & Pacific",0.52741294,6.609171,0.0333333333333333,51.3699989318848,0.622,41.1,83.748161315918,99,80.5045471191406,4.2,50,3.3,16.0358087060705,5.19444258901529,-0.86983221,12.4,1.20643760032737,45.0362815,57.1,8.6,8.09159162300662,27.6012926806384,18222.43,1801.33297540096,1126639.11950393,1.0753481388092,0.314034283161163,3.34,58.1472552014282,14.8648648648649,1.5358,73,99.57204,96.69594,50.1291586032607,0.622810840606689,139.5962795,84.21322418,15.9,141.873474097055,3.4,13.1,0.0254509718230413,NA,1.04,144.6189946,0.04679649,0.011697721,8.286884817,-5.50502894059521,0.04864447,47.4,0.4,176.4366648,-1.85,5.2525,100,0.697955667972565,-2.81288401733933,0.2253625,23.7230787373007,93.8010008971,0.686192154884338,4.68220513581964,0.48,0.758620689655172,0.905511811023622,0.409090909090909,0.633093525179856,0.311320754716981,0.362204724409449,0.888888888888889,0.731884057971015,0.51006711409396,0.119205298013245,0.72,0.733766233766234,0.176470588235294,0.612244897959184,0.448598130841121,0.296969696969697,0.360655737704918,0.582191780821918,0.186274509803922,0.181208053691275,0.0137931034482759,0.649484536082474,0.864197530864197,0.489208633093525,0.792207792207792,0.675324675324675,0.771812080536913,0.755102040816326,0.197368421052632,0.445205479452055,0.58,0.84472049689441,0.52760736196319,0.641221374045801,0.74025974025974,0.856115107913669,0.597014925373134,0.795454545454545,0.297872340425532,0.781456953642384,0.542857142857143,0.602564102564103,NA,0.603896103896104,0.0324675324675324,0.590909090909091,0.451327433628319,0.815068493150685,0.674603174603175,0.744525547445255,0.647887323943662,0.626760563380282,0.651315789473684,0.738255033557047,0.454545454545455,0.417177914110429,0.733766233766234,0.526666666666667,0.775700934579439,0.808333333333333,0.974137931034483,0.736486486486487,0.463576158940397,0.573138334618399,0.549960165715899,0.45235022280054,0.731405109467995
"Mali","MLI","Low income","Sub-Saharan Africa",1.82317335,6.458791,NA,57.8199996948242,0.317,NA,41.0272789001465,77,31.2610836029053,2.7,60.6,8.4,38.5266061638458,61.5269847175779,0.36508111,NA,0.339983697666822,NA,67.9,NA,0.176967051552178,14.0063320273167,1827.416,124.992311131477,160669.917605188,-1.00463795661926,-0.697649300098419,2.55,2.96290533071473,27.891156462585,0.1395,38,39.80357,78.26083,27.1616665264185,-0.797665119171143,116.6214561,NA,0,43.3445381936572,8,24.1,1.68301115570725,47.2,1.08,65.92795891,0.033379713,NA,16.0540629415,NA,27.75166902,209.1,70.7,280.1361031,0,NA,50.9,-0.555201172828674,10.1112511775704,1.2665085,NA,NA,0.292151272296906,2.82641942372024,0.273333333333333,0.772413793103448,NA,0.655844155844156,0.0215827338129496,NA,0.0866141732283465,0.176470588235294,0.282608695652174,0.087248322147651,0.19205298013245,0.133333333333333,0.272727272727273,0.777777777777778,0.897959183673469,NA,0.896969696969697,NA,0.835616438356164,NA,0.912751677852349,0.206896551724138,0.0824742268041237,0.209876543209877,0.0863309352517986,0.168831168831169,0.318181818181818,0.315436241610738,0.0884353741496599,0.638157894736842,0.143835616438356,0.0533333333333333,0.180124223602484,0.226993865030675,0.282442748091603,0.253246753246753,0.517985611510791,NA,0,0.581560283687943,0.549668874172185,0.295238095238095,0.121794871794872,0.349056603773585,0.383116883116883,0.402597402597403,0.733766233766234,NA,0.26027397260274,NA,0.124087591240876,0.0774647887323944,0.0352112676056338,0.519736842105263,0.288590604026846,NA,0.153374233128834,0.324675324675325,0.3,0.672897196261682,NA,NA,0.155405405405405,0.894039735099338,0.404545767937688,0.226441520022152,0.501808508462584,0.262686087536677
"Malta","MLT","High income","Middle East & North Africa",NA,NA,0.1,46.5800018310547,0.701,28.7,107.266738891602,97,94.6563339233398,7.6,88.8,3.7,13.9095433663149,5.35500474641897,NA,NA,1.74962599630469,93.6623162,30.4,12.2,2.94741257389822,10.7803109222698,56305.56,6943.05642244701,NA,0.968795955181122,0.579995453357697,2.94,206.065253277719,13.4328358208955,2.8598,82,99.95599,100,NA,1.05326247215271,144.0568429,85.77859638,NA,NA,85.1,NA,0,NA,1.03,98.55773954,0.042562757,0.063221202,10.8523444042,98.3814861651297,0,20.2,0.1,145.6843855,-4.75,0.0433333333333333,100,1.33716773986816,-42.9144780057389,NA,1.91023627981193,46.6834351396,0.855213522911072,1.80845409467434,NA,NA,0.874015748031496,0.279220779220779,0.726618705035971,0.867924528301887,0.779527559055118,0.758169934640523,0.876811594202899,0.912751677852349,0.728476821192053,0.666666666666667,0.772727272727273,0.183006535947712,NA,NA,0.115151515151515,0.655737704918033,0,0.519607843137255,0.48993288590604,0.310344827586207,0.865979381443299,0.981481481481482,NA,0.766233766233766,0.733766233766234,0.604026845637584,0.938775510204082,0.171052631578947,0.691780821917808,0.866666666666667,0.894409937888199,0.815950920245399,NA,0.811688311688312,0.884892086330935,0.626865671641791,NA,NA,0.125827814569536,NA,1,NA,0.967532467532468,0.142857142857143,0.636363636363636,0.0707964601769911,0.60958904109589,0,1,0.816901408450704,1,0.697368421052632,0.939597315436242,0.981818181818182,0.417177914110429,0.837662337662338,0.973333333333333,NA,0.266666666666667,0.741379310344828,0.972972972972973,0.980132450331126,0.524474738451347,0.709029472312625,0.603966231818938,0.786608787600387
"Mauritania","MRT","Lower middle income","Sub-Saharan Africa",9.2792358,6.573235,6,27.9400005340576,0.353,NA,39.4089698791504,81,12.8291082382202,2.6,45.6,7.6,47.4229917763898,32.1595724693392,0.29284904,NA,0.363712535557947,17.6441074,78,7.8,0.657914406367283,NA,4249.284,16.198106281057,504243.935579486,-0.726632475852966,-0.807346999645233,2.2,5.00547380293093,20.2614379084967,0.1847,41,48.43549,70.69619,9.3974462598651,-0.685909748077393,104.090067,NA,0,74.5899237104445,13.2,26.7,0.147352550898377,73.2,1.08,60.41708955,-0.064084386,0.01022464,14.574923099,NA,11.88880113,169.5,38.6,315.2779756,1.85,16.53,44.526912689209,-0.810981035232544,11.3521392110231,4.3648,NA,8.2837518031,0.338531523942947,3.58604838368407,0.00666666666666671,0.76551724137931,0.37007874015748,0.103896103896104,0.0503597122302158,NA,0.078740157480315,0.189542483660131,0.036231884057971,0.0738255033557047,0.0794701986754967,0.2,0.142857142857143,0.594771241830065,0.884353741496599,NA,0.878787878787879,0.163934426229508,0.979452054794521,0.137254901960784,0.778523489932886,NA,0.268041237113402,0.0555555555555556,0.280575539568345,0.253246753246753,0.272727272727273,0.0604026845637584,0.156462585034014,0.355263157894737,0.171232876712329,0.113333333333333,0.217391304347826,0.184049079754601,0.0152671755725191,0.298701298701299,0.366906474820144,NA,0,0.425531914893617,0.443708609271523,0.228571428571429,0.33974358974359,0.0566037735849056,0.383116883116883,0.474025974025974,0.974025974025974,0.52212389380531,0.349315068493151,NA,0.240875912408759,0.176056338028169,0.154929577464789,0.486842105263158,0.120805369127517,0.0545454545454546,0.128834355828221,0.201298701298701,0.273333333333333,0.523364485981308,NA,0.181034482758621,0.22972972972973,0.754966887417219,0.393628286178715,0.146418879349644,0.416174789689415,0.241403514466772
"Mexico","MEX","Upper middle income","Latin America & Caribbean",0.62571705,37.154804,3.55,44.1100006103516,0.607,45.4,105.103363037109,88,25.8482093811035,6.3,83.8,4.9,20.9211157874081,9.2152134550018,-6.3182579,31.6,1.1848135593194,87.7744676,57.1,12.8,3.94382740321647,7.50869256204985,5921.051,403.68307898378,1810438.36099293,-0.153388038277626,-0.854427576065063,3.08,13.1928536473336,48.2,2.3827,76,91.18306,99.31822,40.7608674949627,-0.637888789176941,95.66159745,70.06991047,10.3,53.8151309222417,32.9,6.2,0,16,1.075,63.82982478,0.002068793,0.02434201,5.9959978572,-5.89190844667024,0.35231732,36.7,1.1,704.0061221,-1.35,8.4225,100,0.158430099487305,-9.55282671662216,1.85335,13.6460914661729,45.4947958804,0.601138114929199,3.73852342945458,0.46,0.0758620689655173,0.448818897637795,0.207792207792208,0.575539568345324,0.132075471698113,0.740157480314961,0.320261437908497,0.217391304347826,0.805369127516778,0.622516556291391,0.48,0.571428571428571,0.274509803921569,0.0952380952380952,0.579439252336449,0.309090909090909,0.590163934426229,0.582191780821918,0.57843137254902,0.442953020134228,0.462068965517241,0.371134020618557,0.407407407407407,0.683453237410072,0.487012987012987,0.227272727272727,0.651006711409396,0.36734693877551,0.980263157894737,0.616438356164384,0.68,0.503105590062112,0.674846625766871,0.50381679389313,0.331168831168831,0.280575539568345,0.283582089552239,0.681818181818182,0.531914893617021,0.28476821192053,0.8,1,0.764150943396226,0.480519480519481,0.441558441558442,0.87012987012987,0.247787610619469,0.904109589041096,0.69047619047619,0.635036496350365,0.697183098591549,0.492957746478873,0.223684210526316,0.671140939597315,0.245454545454545,0.417177914110429,0.61038961038961,0.64,0.598130841121495,0.716666666666667,0.732758620689655,0.574324324324324,0.682119205298013,0.587555187117505,0.519320758348761,0.465996015382052,0.505502318711408
"Moldova","MDA","Lower middle income","Europe & Central Asia",4.885811,25.767605,0.2,35.5099983215332,0.58,25.7,86.363899230957,93,31.5098114013672,2.7,84.4,3.3,16.2510327081515,14.2736887091697,-2.0118033,9,3.14654086691111,NA,40.2,NA,1.82553699454351,2.34518606743514,2647.226,805.089288039605,767284.745387712,-0.466520488262177,-0.726832509040833,2.52,11.5116190321742,24.7524752475248,3.2066,69,76.3082,89.05565,61.82984,-0.413653701543808,89.37944428,NA,0,NA,12.5,NA,0.00237646856888011,59.2,1.035,62.26740461,0.093566366,0.00524879,13.621587692,90.011076692694,5.7075943,78.3,0.1,206.9126563,-0.65,NA,100,-0.0303003489971161,8.94373249903574,NA,4.36517257266326,0.657734906,0.604659736156464,8.392266857123,0.106666666666667,0.151724137931034,0.811023622047244,0.149350649350649,0.489208633093525,0.962264150943396,0.385826771653543,0.529411764705882,0.289855072463768,0.087248322147651,0.635761589403974,0.72,0.707792207792208,0.366013071895425,0.448979591836735,0.401869158878505,0.0242424242424243,NA,0.0616438356164384,NA,0.604026845637584,0.813793103448276,0.164948453608247,0.598765432098765,0.37410071942446,0.383116883116883,0.305194805194805,0.302013422818792,0.340136054421769,0.513157894736842,0.767123287671233,0.486666666666667,0.354037267080745,0.319018404907975,0.709923664122137,0.422077922077922,0.20863309352518,NA,0,NA,0.463576158940397,NA,0.83974358974359,0.169811320754717,0.772727272727273,0.454545454545455,0.12987012987013,0.725663716814159,0.397260273972603,0.0634920634920635,0.35036496350365,0.429577464788732,1,0.611842105263158,0.530201342281879,NA,0.417177914110429,0.538961038961039,0.32,NA,0.45,0,0.581081081081081,0.125827814569536,0.414813002817921,0.491245774214652,0.486152396283182,0.319657114726565
"Monaco","MCO","High income","Europe & Central Asia",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,3.41988415811522,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1286.26299141437,33.3333333333333,7.5067,NA,100,100,NA,NA,86.70311056,NA,NA,NA,NA,NA,NA,NA,1.03,62.16561931,0.017450806,0.012968141,NA,NA,0,NA,NA,130.2354657,NA,41.0266666666667,100,NA,NA,NA,44.2243027152784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888888888888889,NA,NA,NA,NA,NA,NA,NA,NA,0.0181818181818182,0.991803278688525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993197278911565,0.75,1,NA,0.919254658385093,0.815950920245399,NA,NA,0.18705035971223,NA,NA,NA,NA,NA,NA,NA,0.967532467532468,0.461038961038961,0.811688311688312,0.407079646017699,NA,NA,1,NA,NA,0.717105263157895,NA,0.00909090909090904,0.417177914110429,NA,NA,NA,0.891666666666667,NA,NA,NA,0.774556564379573,0.758254476325962,0.434045317279787,0.690638101763487
"Mongolia","MNG","Lower middle income","East Asia & Pacific",8.66476065,11.917596,0.46,52.2900009155273,0.626,32.7,NA,99,90.5944366455078,3,82.5,2.3,40.1128490470476,3.42973728977845,0.06015021,3.3,2.69078179206379,NA,67.2,NA,8.30017219835759,10.6292534228784,4656.279,9.53137745642532,NA,-0.233347699046135,-0.427831828594208,2.4,24.7096783727065,17.3333333333333,2.8592,62,58.47939,83.31312,18.8679339797526,-0.266638517379761,137.0136492,51.07999408,0,71.1749328509497,3.4,9.7,0.0969715023379236,38.3,1.04,52.59171016,0.084640874,NA,12.086878087,-168.093393249747,4.67837417,155.9,1.3,148.5008925,6,NA,98.1,0.027358066290617,28.4417291628911,6.00457,6.54827393993235,NA,0.538006186485291,6.09524907108966,0.0133333333333333,0.579310344827586,0.692913385826772,0.441558441558442,0.647482014388489,0.69811320754717,NA,0.888888888888889,0.804347826086957,0.208053691275168,0.582781456953642,0.84,0.233766233766234,0.143790849673203,0.802721088435374,0.252336448598131,0.0363636363636364,NA,0.821917808219178,NA,0.174496644295302,0.317241379310345,0.298969072164948,0.037037037037037,NA,0.467532467532468,0.467532467532468,0.208053691275168,0.54421768707483,0.282894736842105,0.684931506849315,0.373333333333333,0.242236024844721,0.282208588957055,0.099236641221374,0.5,0.805755395683453,0.0895522388059701,0,0.432624113475177,0.781456953642384,0.638095238095238,0.423076923076923,0.471698113207547,0.603896103896104,0.597402597402597,0.201298701298701,NA,0.534246575342466,0.857142857142857,0.372262773722628,0.225352112676056,0.47887323943662,0.684210526315789,0.0604026845637584,NA,0.361963190184049,0.558441558441558,0.0866666666666667,0.495327102803738,0.558333333333333,NA,0.472972972972973,0.28476821192053,0.512406882541106,0.496400761860544,0.332164562947715,0.378083295269624
"Montenegro","MNE","Upper middle income","Europe & Central Asia",0.56879345,16.463959,2.44,46.4000015258789,0.615,38.5,90.0880432128906,86,60.2747077941895,3.6,81.9,3.7,20.7818135501738,43.004060548998,0.14680388,8.4,1.498948451542,69.5895861,48.2,6.6,3.24094532727626,2.63161148092558,20104.41,447.882722354322,NA,0.131161496043205,0.0228173322975636,2.65,30.1094229071989,22.2222222222222,2.3764,68,97.77388,97.04205,64.0257308036805,0.0984407365322113,183.2837304,73.47666575,NA,21.8543329056759,NA,5,0,27.1,1.035,48.94903208,0.073924117,0.004723741,23.759956758,27.5691369021482,0.92849072,78.6,0.1,256.3886016,-0.5,1.70666666666667,100,0.358248919248581,-22.5050548948409,1.39945,NA,3.3452426137,0.616462409496307,4.44637557737258,0.466666666666667,0.393103448275862,0.488188976377953,0.272727272727273,0.597122302158273,0.39622641509434,0.448818897637795,0.274509803921569,0.594202898550725,0.416107382550336,0.556291390728477,0.666666666666667,0.584415584415584,0.686274509803922,0.836734693877551,0.383177570093458,0.163636363636364,0.483606557377049,0.287671232876712,0.0882352941176471,0.483221476510067,0.793103448275862,0.670103092783505,0.444444444444444,NA,0.603896103896104,0.636363636363636,0.402684563758389,0.571428571428571,0.440789473684211,0.602739726027397,0.446666666666667,0.677018633540373,0.552147239263804,0.732824427480916,0.623376623376623,0.97841726618705,0.313432835820896,NA,0.659574468085106,NA,1,1,0.622641509433962,0.772727272727273,0.688311688311688,0.298701298701299,0.743362831858407,0.0616438356164384,0.468253968253968,0.525547445255474,0.422535211267606,1,0.559210526315789,0.469798657718121,0.809090909090909,0.417177914110429,0.642857142857143,0.88,0.644859813084112,NA,0.0431034482758621,0.601351351351351,0.509933774834437,0.596542264819844,0.498592897572488,0.55816950221104,0.541645604259847
"Morocco","MAR","Lower middle income","Middle East & North Africa",0.39035305415,3.092664,0.9,21.5499992370605,0.5,NA,81.1855773925781,99,19.2921543121338,3.4,75.6,5.6,32.5935414574286,11.3174596346938,-4.6122307,5.4,0.560683229141648,34.055415,51.1,16.7,1.74443584942745,5.7695416441959,NA,292.98066351794,1221659.86456914,-0.209295883774757,-0.217327252030373,2.67,10.5150731495649,20.5063291139241,0.7308,70,88.50364,86.77851,31.4165105152708,-0.138684615492821,127.9529984,74.37631447,4.5,0.548369342874485,50.8,9.4,0.0124204257484365,9.2,1.135,52.79909155,-0.122761734,0.002144297,11.523459696,90.72183409217,1.60611462,49.1,1.9,293.1599799,-1.05,1.8,100,-0.285525530576706,13.6500408007182,NA,5.48643280548381,58.1851920081,0.555369555950165,3.15452691832883,0.486666666666667,0.910344827586207,0.637795275590551,0.0649350649350649,0.359712230215827,NA,0.346456692913386,0.888888888888889,0.123188405797101,0.342281879194631,0.403973509933775,0.42,0.331168831168831,0.300653594771242,0.170068027210884,0.299065420560748,0.672727272727273,0.30327868852459,0.445205479452055,0.833333333333333,0.630872483221476,0.572413793103448,NA,0.327160493827161,0.546762589928058,0.480519480519481,0.558441558441558,0.436241610738255,0.312925170068027,0.368421052631579,0.328767123287671,0.52,0.459627329192547,0.300613496932515,0.396946564885496,0.558441558441558,0.676258992805755,0.358208955223881,0.583333333333333,0.957446808510638,0.205298013245033,0.657142857142857,0.67948717948718,0.830188679245283,0.0909090909090909,0.590909090909091,1,0.876106194690266,0.568493150684932,0.0555555555555556,0.452554744525547,0.633802816901408,0.436619718309859,0.513157894736842,0.610738255033557,0.8,0.417177914110429,0.435064935064935,0.233333333333333,NA,0.5,0.827586206896552,0.5,0.821192052980132,0.579324665496401,0.403334553681453,0.486652433899305,0.528142462551246
"Mozambique","MOZ","Low income","Sub-Saharan Africa",3.7626225,12.367944,63.7,77.5199966430664,0.361,NA,35.4067192077637,88,26.8005218505859,5,76.9,7.6,21.2986954591341,86.4005089176123,0.33561195,0.2,0.258061639371091,16.0747324,56.9,16.3,0.285402032099097,11.3610741093786,NA,64.6173550746146,42993.5525076801,-0.874281287193298,-0.78099250793457,2.59,8.97425951212926,42.4,0.0761,46,29.36029,55.69398,17.777761319229,-1.04350018501282,48.65094674,NA,0,523.110218288799,1.8,28.8,0.107896877930369,77.2,1.085,59.18782457,0.034088394,0.01128547,13.378843692,-54.6016275394316,48.69429651,110,27.6,51.41537487,1,1.85,31.1,-0.752143919467926,-10.6514734653609,26.79745,0.166413519168412,12.132695361,0.253236949443817,17.3105745223817,0.14,0.56551724137931,0.0393700787401575,0.961038961038961,0.0647482014388489,NA,0.0551181102362205,0.320261437908497,0.239130434782609,0.63758389261745,0.437086092715232,0.2,0.558441558441559,0.934640522875817,0.891156462585034,0.0280373831775701,0.951515151515152,0.0819672131147541,0.568493150684932,0.803921568627451,0.87248322147651,0.268965517241379,NA,0.111111111111111,0.0143884892086331,0.194805194805195,0.285714285714286,0.342281879194631,0.272108843537415,0.907894736842105,0.089041095890411,0.2,0.124223602484472,0.0674846625766871,0.0916030534351145,0.168831168831169,0.0575539568345324,NA,0,0.099290780141844,0.880794701986755,0.171428571428571,0.397435897435897,0.0471698113207547,0.253246753246753,0.493506493506494,0.727272727272727,0.469026548672566,0.410958904109589,0.785714285714286,0.0437956204379562,0.345070422535211,0.211267605633803,0.868421052631579,0.181208053691275,0.790909090909091,0.0613496932515337,0.233766233766234,0.68,0.233644859813084,0.0916666666666667,0.275862068965517,0.0945945945945946,0.0132450331125827,0.362990268272312,0.293792863871193,0.56478112344632,0.153994966167326
